,database_speech,speech_file_path,aug_phase,room_x,room_y,room_z,volume,rt60_set,mic_pos_x,mic_pos_y,mic_pos_z,src_pos_x,src_pos_y,src_pos_z,rt60_true,rt60_masp_stats,cd_masp_stats,mfp_masp_stats,rt30_meas,rt20_meas,edt_meas,c50_meas,ir_file_name,ir_file_path,database_rir,split
10,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p298/p298_120_mic1.flac,1,10.681187914288603,9.250397725399711,3.043057893886989,300.6700545445326,0.3764064181543079,5.83265012475384,3.549827845943355,1.3013225927742336,5.93265012475384,3.549827845943355,1.3013225927742336,0.3764069824890642,0.3764058538195516,1.5945640457433703,3.771145596177324,0.5315204260945731,0.5111683810326436,0.4336317188378663,8.327721122865649,monoRIR_x1068y925z304_rtms38.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1068y925z304_rtms38.wav,synth_rirs_mono,train
11,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p306/p306_242_mic1.flac,-1,8.90422628816393,5.021101628920984,4.102315592953275,183.41053089461704,0.2889445696274419,3.213587391819043,2.06737880882832,1.1005619117629608,3.313587391819043,2.06737880882832,1.1005619117629608,0.2889469953031245,0.2889469953031245,1.4214386049130276,3.6021077984112044,0.3200397788902233,0.3139109968026451,0.2832206799131339,12.987068925115564,monoRIR_x890y501z409_rtms28.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x890y501z409_rtms28.wav,synth_rirs_mono,train
12,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p258/p258_037_mic1.flac,1,9.241590755454212,9.088090892869769,4.838165832732392,406.3498884116041,0.4109025145903675,3.8169331807014,5.586326564056459,1.4933035577902642,3.9169331807014,5.586326564056459,1.4933035577902642,0.4109283162851029,0.4108767128956321,1.774268622637706,4.706652165313343,0.4192296149963779,0.4122049297685265,0.4032318711174043,9.730928094286517,monoRIR_x924y909z484_rtms41.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x924y909z484_rtms41.wav,synth_rirs_mono,train
13,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p237/p237_018_mic2.flac,-1,24.18376663403198,21.86532539602134,4.396457806543367,2324.7850156703234,0.9664785457331164,14.950544063340178,7.663838171341095,1.835848202581479,15.050544063340178,7.663838171341095,1.835848202581479,0.966624057170442,0.9663330342957906,2.767279650063286,6.358483608799784,1.8510632707687,1.8215756882206893,0.5849208056425708,7.359046115753302,monoRIR_x2418y2187z440_rtms97.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2418y2187z440_rtms97.wav,synth_rirs_mono,train
14,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p255/p255_187_mic2.flac,1,23.953213554272427,15.051596025240949,4.458930587635489,1607.5964992886743,0.8244423157517167,9.194494230357067,7.27221837439118,1.1223091327608818,9.294494230357069,7.27221837439118,1.1223091327608818,0.8244771238910812,0.8244075076123522,2.491395183433999,6.015847962009334,1.4225859115151769,1.3611479264244517,0.6025996207891429,6.988644352043592,monoRIR_x2395y1505z446_rtms82.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2395y1505z446_rtms82.wav,synth_rirs_mono,train
15,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p248/p248_126_mic1.flac,1,9.142861558222847,5.080502460089363,3.021146019599243,140.33323151850246,0.2527508773761201,5.633396729725002,2.445843148809592,1.5309948584226043,5.733396729725001,2.445843148809592,1.5309948584226043,0.2527607346481711,0.2527410201040691,1.3294360756757873,3.138701937664294,0.327312649118181,0.3212146414219213,0.3236191485535611,11.47133306411201,monoRIR_x914y508z302_rtms25.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x914y508z302_rtms25.wav,synth_rirs_mono,train
16,PTDB,/home/ubuntu/Data_guestxr2/PTDB/MALE/MIC/M02/mic_M02_si659.wav,-1,4.149048835771232,2.07579892706017,4.035601295867936,34.75698389116684,0.115488217607119,2.010306785515343,0.9602989542335132,1.2647913130410493,2.110306785515343,0.9602989542335132,1.2647913130410493,0.1154941095382661,0.1154823256759719,0.9787873418845954,2.060674771055625,0.1064258051579526,0.1097294148832709,0.2266584527166379,26.00581192961256,monoRIR_x415y208z404_rtms12.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x415y208z404_rtms12.wav,synth_rirs_mono,train
17,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p311/p311_226_mic2.flac,-1,9.65692611912576,4.969237056437541,3.644894537359609,174.90957752702215,0.2546714176224722,5.649536725197969,1.9208060140915253,1.349282487813937,5.749536725197968,1.9208060140915253,1.349282487813937,0.2546885032629793,0.2546543319819651,1.478619144079972,3.453353983444433,0.3046944497065219,0.2952901295719795,0.2607449692349748,14.090826617019497,monoRIR_x966y497z364_rtms25.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x966y497z364_rtms25.wav,synth_rirs_mono,train
18,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p232/p232_007_mic2.flac,-1,25.04231650724183,16.329509345160506,4.571922148223528,1869.5903699865785,0.9380093073664711,13.434467485668833,6.971514159100822,1.7424511913774232,13.534467485668833,6.971514159100822,1.7424511913774232,0.938045529750516,0.9379730849824262,2.5188546455854617,6.252000263725364,1.6000256736888343,1.5302877145904246,0.929318138430306,6.383918533122287,monoRIR_x2504y1632z457_rtms94.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2504y1632z457_rtms94.wav,synth_rirs_mono,train
19,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p361/p361_317_mic1.flac,1,12.866478590715614,6.961040273118997,4.613442883777941,413.198747418246,0.3968869098339885,7.599934539452118,4.5178602605147695,1.6532006214989683,7.699934539452117,4.5178602605147695,1.6532006214989683,0.3969097183738453,0.3969097183738453,1.820365916477644,4.564793800524269,0.4671956742669462,0.4443645544803878,0.3667619337402619,10.836271194741665,monoRIR_x1287y696z461_rtms40.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1287y696z461_rtms40.wav,synth_rirs_mono,train
20,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p239/p239_248_mic2.flac,1,16.81757872022701,10.223860733115352,4.530399295111932,778.9594946824544,0.5516177214590056,9.714321818174785,5.179313083692727,1.7471157040829055,9.814321818174784,5.179313083692727,1.7471157040829055,0.551618337435019,0.551618337435019,2.120133233775616,5.290961950233889,0.7581915289195525,0.7532732855468663,0.4377135709619066,8.032113453224612,monoRIR_x1682y1022z453_rtms55.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1682y1022z453_rtms55.wav,synth_rirs_mono,train
21,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p312/p312_375_mic2.flac,-1,9.465720323490828,7.795734951456842,3.641115127252104,268.6860659756156,0.3582611222732599,6.1287879751033465,3.822144072624437,1.0576754003464774,6.228787975103346,3.822144072624437,1.0576754003464774,0.3582847330980305,0.3582847330980305,1.5450177903216271,3.932666687494077,0.4226049724953946,0.4176609883880029,0.362740105179952,9.852458743201156,monoRIR_x947y780z364_rtms36.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x947y780z364_rtms36.wav,synth_rirs_mono,train
22,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p362/p362_103_mic1.flac,-1,22.565804917465684,21.46476241614153,3.468742618905789,1680.153618020367,0.8036768555802769,8.240196672430354,8.141564983202958,1.556077327027276,8.340196672430354,8.141564983202958,1.556077327027276,0.8037594708049194,0.8037594708049194,2.579505794208211,5.274376718366782,1.5874351093972363,1.5626218897506818,0.8034659308881893,6.296918953422959,monoRIR_x2257y2146z347_rtms80.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2257y2146z347_rtms80.wav,synth_rirs_mono,train
23,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p283/p283_236_mic1.flac,1,29.67712772400541,21.90695748850191,4.375638785143016,2844.7584394555283,0.942718118674142,10.858607630580972,11.709968997685824,1.760497763481811,10.958607630580971,11.709968997685824,1.760497763481811,0.9428265786991876,0.9428265786991876,3.0990733286942067,6.496002772763323,1.85643150295272,1.834074050119029,0.5174953888909161,7.947315758029689,monoRIR_x2968y2191z438_rtms94.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2968y2191z438_rtms94.wav,synth_rirs_mono,train
24,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p310/p310_306_mic2.flac,-1,10.131511259205766,7.221109208235428,3.514911528725491,257.15356097914884,0.319490428404259,5.10314047514213,3.798484139021834,1.2746805248971187,5.2031404751421295,3.798484139021834,1.2746805248971187,0.3194905194421202,0.3194903373663979,1.600635596827534,3.833716236458498,0.383737697707307,0.3699707410883597,0.3254263538948818,11.055871118706792,monoRIR_x1013y722z351_rtms32.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1013y722z351_rtms32.wav,synth_rirs_mono,train
25,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p268/p268_378_mic1.flac,-1,16.802163951722726,12.931932966695252,3.7609430774531214,817.1944778489998,0.5659539102770301,8.64788291961737,7.058289397016008,1.4237638861000503,8.74788291961737,7.058289397016008,1.4237638861000503,0.5659903232920099,0.5659174972620503,2.143933025937714,4.966046391969397,0.8743389131511852,0.8729551632255291,0.545495742742131,7.5238533559546,monoRIR_x1680y1293z376_rtms56.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1680y1293z376_rtms56.wav,synth_rirs_mono,train
26,PTDB,/home/ubuntu/Data_guestxr2/PTDB/MALE/MIC/M09/mic_M09_si1965.wav,-1,11.215791372934252,9.91133740346001,3.4724243337043403,386.0068165292332,0.3982440855750388,5.447688574659613,5.5152537389736125,1.942650778346668,5.547688574659612,5.5152537389736125,1.942650778346668,0.3982443034374019,0.3982438677126757,1.756499385068381,4.18376958502291,0.5155322308799173,0.5116748937686789,0.4483476758103009,8.330013076848159,monoRIR_x1122y991z347_rtms40.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1122y991z347_rtms40.wav,synth_rirs_mono,train
27,PTDB,/home/ubuntu/Data_guestxr2/PTDB/MALE/MIC/M02/mic_M02_si794.wav,-1,22.03662279671485,13.360143949958356,3.228488653463917,950.5072630935724,0.6783553591911459,9.425948746084524,8.35721563476163,1.6846844785254735,9.525948746084524,8.35721563476163,1.6846844785254735,0.6784385365493751,0.6784385365493751,2.1117744407054384,4.651477017033113,1.2784585942170243,1.2881862843964291,0.8674875579139013,5.545464786223798,monoRIR_x2204y1336z323_rtms68.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2204y1336z323_rtms68.wav,synth_rirs_mono,train
28,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p336/p336_208_mic2.flac,-1,16.609894358505,12.699354208046785,3.940523147450409,831.1939814303406,0.6261382128072417,8.584834347992555,7.699090522106507,1.0598896984962023,8.684834347992554,7.699090522106507,1.0598896984962023,0.6261464433893672,0.6261299822251162,2.0556255563320693,5.092652519003775,0.9692575642749346,0.9413396810087544,0.5615375033870772,7.082631960201249,monoRIR_x1661y1270z394_rtms63.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1661y1270z394_rtms63.wav,synth_rirs_mono,train
29,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p279/p279_392_mic2.flac,-1,22.6377701293243,20.47186659570179,3.4812743726702964,1613.3527791585202,0.8150229366532946,8.798857701298436,8.180117528811694,1.393899195547188,8.898857701298436,8.180117528811694,1.393899195547188,0.8150458403768144,0.8150458403768144,2.5101444640751738,5.25938474135264,1.6916311196249412,1.669638722559111,0.8268696232111513,6.191345607805098,monoRIR_x2264y2047z348_rtms82.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2264y2047z348_rtms82.wav,synth_rirs_mono,train
30,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p254/p254_237_mic2.flac,1,24.52231054857525,18.27509166849961,4.763522807914008,2134.760709890694,0.8875501656883075,13.773964686475448,10.282178094079931,1.5195053702749357,13.873964686475448,10.282178094079931,1.5195053702749357,0.8876445579740717,0.8874557734025432,2.767109240435746,6.548206387828278,1.5140735299129446,1.4716683159995971,0.5395414110898809,7.774640012396188,monoRIR_x2452y1828z476_rtms89.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2452y1828z476_rtms89.wav,synth_rirs_mono,train
31,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p362/p362_286_mic1.flac,-1,26.003284339268365,24.27658149598301,3.854422976469322,2433.1848741096724,0.8865422837310456,10.752360827788769,15.442300133807128,1.7315021969875586,10.852360827788768,15.442300133807128,1.7315021969875586,0.8865995175473864,0.8865995175473864,2.95562187609744,5.898124392354871,1.8578149351666016,1.8631019664339667,0.6338772240780953,7.514587495219128,monoRIR_x2600y2428z385_rtms89.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2600y2428z385_rtms89.wav,synth_rirs_mono,train
32,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p275/p275_397_mic1.flac,-1,16.926102223826295,15.520979505050514,4.072805235609589,1069.965383431095,0.66144609149643,6.52081213884236,6.129145748224448,1.5608942044961531,6.62081213884236,6.129145748224448,1.5608942044961531,0.6614636774539581,0.6614636774539581,2.269117194457155,5.4194625388832485,1.0739669282577573,1.0338341305965495,0.5140638010822868,7.4256408958214015,monoRIR_x1693y1552z407_rtms66.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1693y1552z407_rtms66.wav,synth_rirs_mono,train
33,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p277/p277_081_mic2.flac,-1,16.32047729836014,15.670734446765325,4.874098671968762,1246.569577583604,0.7471549740520057,9.626857642207655,6.18371582198252,1.0734302597765584,9.726857642207657,6.18371582198252,1.0734302597765584,0.747186262389668,0.7471236857143434,2.3045549774221783,6.055980134678709,1.0209831786385468,0.9782260700769672,0.4621039621771787,7.5519870960690545,monoRIR_x1632y1567z487_rtms75.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1632y1567z487_rtms75.wav,synth_rirs_mono,train
34,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p288/p288_286_mic1.flac,1,27.98091422419173,22.54460187636716,3.9541674336734216,2494.36225127461,0.9239029913706484,10.463964597029586,10.089868469945609,1.8797351693010589,10.563964597029583,10.089868469945609,1.8797351693010589,0.9239426685211284,0.9239426685211284,2.931448808305653,6.006134050597418,1.9413224826713629,1.999242854912032,0.6031067325029433,7.3187371599560285,monoRIR_x2798y2254z395_rtms92.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2798y2254z395_rtms92.wav,synth_rirs_mono,train
35,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p234/p234_122_mic1.flac,-1,13.726284249333943,11.46976190451982,4.265729532197794,671.5845654359048,0.484835842522442,6.391452431207463,6.352391386207939,1.9087638261855104,6.491452431207462,6.352391386207939,1.9087638261855104,0.4848543385054625,0.4848173465394214,2.099840664254322,5.070155928294209,0.6150584683102861,0.5539961974890866,0.4175015861738591,8.891822622954429,monoRIR_x1373y1147z426_rtms48.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1373y1147z426_rtms48.wav,synth_rirs_mono,train
36,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p316/p316_068_mic2.flac,-1,12.726318167255616,6.453986504000593,3.7893832938711007,311.24283733452376,0.3765089671764289,6.139661313599371,2.58014111960063,1.729994841802549,6.23966131359937,2.58014111960063,1.729994841802549,0.376534909241461,0.376534909241461,1.622079453444055,4.020783423430318,0.4760362396783831,0.441436972977671,0.4519810270255194,8.23916909842508,monoRIR_x1273y645z379_rtms38.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1273y645z379_rtms38.wav,synth_rirs_mono,train
37,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p311/p311_407_mic1.flac,-1,25.96242390063457,15.178318004612024,3.662031451308596,1443.0818153931173,0.7638878734212711,14.748512324225118,8.817107567266678,1.3004415309653383,14.848512324225116,8.817107567266678,1.3004415309653383,0.7639394851607795,0.7639394851607795,2.4521162866049235,5.298390307926681,1.4228917610075753,1.4100516986079357,0.8069510280968302,6.642578267522631,monoRIR_x2596y1518z366_rtms76.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2596y1518z366_rtms76.wav,synth_rirs_mono,train
38,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p251/p251_173_mic1.flac,1,3.0210700180727685,1.7631994174125436,4.70522686587321,25.063562012412284,0.1019798841405298,1.7582648335452868,0.935552195795055,1.31815523032025,1.858264833545287,0.935552195795055,1.31815523032025,0.1019803544338965,0.1019794138471632,0.8844844544968714,1.8006841219758574,0.1147751860134858,0.1185878289364137,0.2041276297953614,25.174707430317486,monoRIR_x302y176z471_rtms10.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x302y176z471_rtms10.wav,synth_rirs_mono,train
39,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p236/p236_463_mic1.flac,-1,24.25123113476844,12.612281250358974,4.750367953930553,1452.9634453820313,0.8478539923364493,15.727848570211174,4.945129958502441,1.3456642501630036,15.827848570211174,4.945129958502441,1.3456642501630036,0.8479087107478224,0.8477992739250763,2.3356399099269463,6.041696901045048,1.405576134645349,1.3396268763088994,0.6879643493155575,6.968961093664188,monoRIR_x2425y1261z475_rtms85.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x2425y1261z475_rtms85.wav,synth_rirs_mono,train
40,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p267/p267_209_mic2.flac,1,13.308733309103763,11.153691190072632,3.67541974816425,545.5848259160916,0.436389537700572,6.516322087934528,6.845164253077876,1.9927883446019483,6.616322087934528,6.845164253077876,1.9927883446019483,0.4364292124988684,0.4364292124988684,1.9947997214461144,4.5779914069585175,0.5853004046186917,0.5508633894354773,0.3898184637370334,8.770303695407593,monoRIR_x1331y1115z368_rtms44.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x1331y1115z368_rtms44.wav,synth_rirs_mono,train
41,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p312/p312_380_mic2.flac,-1,4.85114548873762,3.207832625581656,3.688917737704665,57.4056938212274,0.1572365376764562,3.090555475459939,1.2083027569850635,1.4170734801887643,3.1905554754599392,1.2083027569850635,1.4170734801887643,0.1572413645889201,0.1572413645889201,1.0780009578950105,2.5349954180255168,0.1549949754865325,0.1606572837388328,0.2106611124454674,21.72855969673674,monoRIR_x484y321z369_rtms16.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x484y321z369_rtms16.wav,synth_rirs_mono,train
42,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p292/p292_059_mic2.flac,1,4.82692404225549,4.1404960706390925,4.560288844429204,91.1412945421915,0.2004670687927374,1.8997668023812,2.366221819398223,1.579814666223282,1.9997668023812,2.366221819398223,1.579814666223282,0.2004686149685469,0.2004686149685469,1.202982930819927,2.994134865509961,0.17808656955637,0.172798850274893,0.2615076919874048,18.83334887464197,monoRIR_x483y413z455_rtms20.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x483y413z455_rtms20.wav,synth_rirs_mono,train
43,VCTK,/home/ubuntu/Data_guestxr2/VCTK/wav48_silence_trimmed/p259/p259_436_mic1.flac,-1,8.666404194878083,7.09847042591932,3.2823701937678744,201.92555160174973,0.2868894535281845,3.2623127005467767,3.344455881131851,1.6776777689500428,3.362312700546777,3.344455881131851,1.6776777689500428,0.2868948634068917,0.2868840436494773,1.496812859967957,3.565561780505812,0.3374880796369232,0.327353845734177,0.3269861849316754,12.009085477242603,monoRIR_x867y710z328_rtms28.wav,/home/ubuntu/Data_guestxr2/synth_rirs_mono/monoRIR_x867y710z328_rtms28.wav,synth_rirs_mono,train
